Timestamp,Sensor,X,Y,Z
10135,Accelerometer 1,-9.72820,-2.19669,-0.31381
10145,Accelerometer 1,-9.88510,-1.96133,0.00000
10151,Accelerometer 1,-9.64974,-2.03978,-0.39227
10159,Accelerometer 1,-9.80665,-2.35360,-0.23536
10170,Accelerometer 1,-9.64974,-2.19669,0.00000
10188,Accelerometer 1,-9.41438,-2.11824,0.00000
10200,Accelerometer 1,-9.57129,-1.96133,-0.31381
10206,Accelerometer 1,-9.57129,-2.27514,0.00000
10213,Accelerometer 1,-9.64974,-2.27514,-0.31381
10220,Accelerometer 1,-9.80665,-1.96133,0.00000
10227,Accelerometer 1,-9.49284,-2.11824,0.00000
10245,Accelerometer 1,-9.49284,-1.56906,0.00000
10255,Accelerometer 1,-9.57129,-2.82432,0.70608
10262,Accelerometer 1,-10.27737,-2.51050,-0.62763
10272,Accelerometer 1,-10.04201,-1.96133,-0.31381
10279,Accelerometer 1,-9.57129,-2.11824,1.49061
10299,Accelerometer 1,-9.88510,-2.11824,-0.31381
10310,Accelerometer 1,-9.80665,-2.19669,-0.31381
10317,Accelerometer 1,-9.41438,-2.35360,-0.23536
10324,Accelerometer 1,-9.80665,-2.27514,-0.15691
10331,Accelerometer 1,-9.80665,-2.19669,0.00000
10348,Accelerometer 1,-9.72820,-2.19669,-0.31381
10358,Accelerometer 1,-9.64974,-2.19669,-0.31381
10365,Accelerometer 1,-9.72820,-2.03978,0.15691
10373,Accelerometer 1,-9.49284,-2.03978,-0.31381
10384,Accelerometer 1,-9.88510,-2.03978,-0.31381
10402,Accelerometer 1,-9.80665,-2.11824,-0.31381
10414,Accelerometer 1,-9.57129,-1.88288,-0.15691
10421,Accelerometer 1,-9.96356,-1.64752,0.39227
10428,Accelerometer 1,-10.66964,-1.72597,-0.47072
10434,Accelerometer 1,-9.57129,-2.03978,0.00000
10441,Accelerometer 1,-9.49284,-2.03978,0.00000
10460,Accelerometer 1,-9.57129,-2.19669,0.00000
10470,Accelerometer 1,-10.04201,-0.78453,0.00000
10477,Accelerometer 1,-9.80665,-2.19669,0.00000
10488,Accelerometer 1,-10.04201,-2.11824,0.00000
10496,Accelerometer 1,-9.64974,-2.27514,-0.54917
10513,Accelerometer 1,-9.41438,-1.96133,-0.31381
10524,Accelerometer 1,-9.88510,-2.03978,-0.31381
10530,Accelerometer 1,-9.57129,-2.19669,0.00000
10537,Accelerometer 1,-9.64974,-2.27514,0.00000
10545,Accelerometer 1,-9.64974,-2.51050,-0.62763
10551,Accelerometer 1,-9.72820,-2.27514,-0.39227
10571,Accelerometer 1,-9.64974,-2.03978,0.00000
10580,Accelerometer 1,-9.88510,-2.03978,-0.31381
10592,Accelerometer 1,-10.66964,-1.49061,-0.31381
10599,Accelerometer 1,-9.80665,-1.96133,-0.39227
10605,Accelerometer 1,-9.41438,-2.19669,-0.31381
10625,Accelerometer 1,-9.57129,-2.11824,-0.62763
10635,Accelerometer 1,-9.88510,-2.03978,0.00000
10642,Accelerometer 1,-9.49284,-2.11824,-0.47072
10649,Accelerometer 1,-9.57129,-1.88288,-0.62763
10656,Accelerometer 1,-9.80665,-2.11824,-0.23536
10675,Accelerometer 1,-9.80665,-2.27514,-0.78453
10684,Accelerometer 1,-9.96356,-1.96133,0.07845
10695,Accelerometer 1,-9.49284,-2.03978,0.00000
10702,Accelerometer 1,-9.57129,-2.03978,-0.31381
10708,Accelerometer 1,-9.64974,-1.96133,-0.15691
10728,Accelerometer 1,-9.49284,-2.11824,-0.31381
10739,Accelerometer 1,-9.88510,-1.80442,0.00000
10746,Accelerometer 1,-10.04201,-2.11824,-0.39227
10754,Accelerometer 1,-9.88510,-1.88288,0.00000
10760,Accelerometer 1,-9.64974,-2.35360,-0.23536
10778,Accelerometer 1,-9.57129,-2.19669,0.00000
10787,Accelerometer 1,-9.57129,-1.96133,0.00000
10795,Accelerometer 1,-9.25748,-1.96133,0.00000
10830,Accelerometer 1,-9.41438,-2.19669,0.00000
10841,Accelerometer 1,-9.72820,-2.03978,-0.78453
10848,Accelerometer 1,-9.33593,-2.03978,0.00000
10855,Accelerometer 1,-9.57129,-1.96133,0.00000
10861,Accelerometer 1,-9.80665,-2.27514,-0.31381
10880,Accelerometer 1,-9.72820,-1.88288,0.00000
10890,Accelerometer 1,-9.88510,-2.03978,0.00000
10897,Accelerometer 1,-9.64974,-1.64752,-0.47072
10903,Accelerometer 1,-10.04201,-2.27514,-0.31381
10910,Accelerometer 1,-9.49284,-2.03978,-0.23536
10934,Accelerometer 1,-9.57129,-2.27514,-0.39227
10945,Accelerometer 1,-9.88510,-1.96133,-0.31381
10952,Accelerometer 1,-9.57129,-1.64752,0.07845
10958,Accelerometer 1,-9.72820,-2.11824,-0.31381
10966,Accelerometer 1,-9.80665,-2.19669,-0.31381
10983,Accelerometer 1,-9.57129,-1.72597,0.00000
10993,Accelerometer 1,-9.02212,-2.35360,-0.47072
11000,Accelerometer 1,-9.64974,-2.03978,0.00000
11006,Accelerometer 1,-9.64974,-2.35360,0.00000
11014,Accelerometer 1,-9.88510,-2.11824,-0.54917
11037,Accelerometer 1,-9.72820,-2.27514,-0.39227
11048,Accelerometer 1,-9.72820,-1.96133,0.00000
11055,Accelerometer 1,-9.80665,-1.96133,0.00000
11062,Accelerometer 1,-9.49284,-2.11824,-0.54917
11069,Accelerometer 1,-9.72820,-2.03978,0.00000
11076,Accelerometer 1,-9.57129,-2.35360,0.00000
11095,Accelerometer 1,-9.57129,-2.03978,-0.23536
11105,Accelerometer 1,-9.41438,-2.03978,-0.39227
11111,Accelerometer 1,-10.43428,-2.27514,-0.31381
11118,Accelerometer 1,-10.04201,-1.80442,-1.01989
11125,Accelerometer 1,-9.80665,-2.51050,-0.39227
11148,Accelerometer 1,-9.80665,-1.88288,0.00000
11158,Accelerometer 1,-9.33593,-1.80442,0.00000
11165,Accelerometer 1,-9.25748,-1.96133,-0.54917
11172,Accelerometer 1,-9.49284,-2.11824,-0.31381
11180,Accelerometer 1,-9.64974,-2.03978,-0.70608
11186,Accelerometer 1,-9.80665,-2.19669,-0.23536
11205,Accelerometer 1,-9.80665,-1.96133,-0.39227
11215,Accelerometer 1,-9.72820,-2.03978,0.00000
11223,Accelerometer 1,-9.72820,-1.96133,-0.15691
11230,Accelerometer 1,-9.72820,-2.27514,-0.70608
11240,Accelerometer 1,-9.72820,-2.11824,0.00000
11258,Accelerometer 1,-9.10057,-2.11824,-0.39227
11270,Accelerometer 1,-9.57129,-2.27514,-0.15691
11277,Accelerometer 1,-9.72820,-2.19669,-0.31381
11284,Accelerometer 1,-9.64974,-1.96133,-0.39227
11290,Accelerometer 1,-9.64974,-2.03978,0.00000
11297,Accelerometer 1,-9.41438,-1.96133,-0.31381
11316,Accelerometer 1,-9.49284,-1.88288,-0.23536
11326,Accelerometer 1,-9.57129,-2.03978,-0.31381
11333,Accelerometer 1,-9.25748,-2.03978,0.00000
11343,Accelerometer 1,-9.57129,-2.19669,0.00000
11351,Accelerometer 1,-9.64974,-2.03978,-0.39227
11370,Accelerometer 1,-9.72820,-2.19669,-0.54917
11380,Accelerometer 1,-9.88510,-2.19669,0.00000
11387,Accelerometer 1,-9.49284,-1.88288,-0.70608
11395,Accelerometer 1,-9.41438,-2.51050,-0.78453
11402,Accelerometer 1,-9.49284,-2.51050,-0.47072
11419,Accelerometer 1,-9.49284,-2.03978,0.00000
11429,Accelerometer 1,-9.49284,-2.27514,-0.23536
11436,Accelerometer 1,-9.57129,-1.80442,0.00000
11443,Accelerometer 1,-9.88510,-1.96133,0.00000
11455,Accelerometer 1,-9.72820,-2.03978,-0.39227
11473,Accelerometer 1,-10.04201,-2.27514,0.07845
11484,Accelerometer 1,-9.57129,-1.96133,0.07845
11491,Accelerometer 1,-9.88510,-2.11824,0.07845
11498,Accelerometer 1,-9.72820,-2.27514,0.00000
11504,Accelerometer 1,-9.64974,-2.11824,-0.70608
11511,Accelerometer 1,-9.49284,-1.88288,0.00000
11530,Accelerometer 1,-9.49284,-2.03978,0.15691
11540,Accelerometer 1,-9.80665,-2.43205,-0.23536
11547,Accelerometer 1,-9.72820,-2.19669,-0.54917
11558,Accelerometer 1,-9.64974,-2.35360,-0.94144
11566,Accelerometer 1,-9.72820,-2.11824,-0.15691
11583,Accelerometer 1,-9.57129,-2.11824,-0.31381
11594,Accelerometer 1,-9.80665,-2.03978,0.00000
11601,Accelerometer 1,-9.80665,-2.03978,0.00000
11608,Accelerometer 1,-9.64974,-2.27514,-0.86299
11615,Accelerometer 1,-9.88510,-2.03978,0.00000
11622,Accelerometer 1,-9.49284,-1.96133,0.00000
11641,Accelerometer 1,-9.72820,-2.19669,0.00000
11651,Accelerometer 1,-9.41438,-1.96133,0.47072
11674,Accelerometer 1,-9.64974,-2.27514,0.00000
11693,Accelerometer 1,-9.49284,-2.27514,-0.23536
11703,Accelerometer 1,-9.64974,-2.19669,0.00000
11710,Accelerometer 1,-9.72820,-2.19669,0.00000
11717,Accelerometer 1,-9.64974,-2.90277,-0.23536
11724,Accelerometer 1,-9.64974,-2.19669,-0.54917
11730,Accelerometer 1,-9.57129,-2.03978,0.00000
11750,Accelerometer 1,-9.80665,-2.27514,-0.47072
11759,Accelerometer 1,-10.04201,-1.96133,-0.39227
11766,Accelerometer 1,-9.72820,-1.80442,-0.15691
11773,Accelerometer 1,-9.57129,-2.11824,-0.47072
11785,Accelerometer 1,-9.64974,-2.03978,-0.39227
11802,Accelerometer 1,-9.72820,-2.19669,-0.39227
11813,Accelerometer 1,-9.41438,-1.88288,-0.31381
11821,Accelerometer 1,-10.04201,-2.11824,0.07845
11828,Accelerometer 1,-9.80665,-1.96133,0.00000
11834,Accelerometer 1,-9.57129,-2.03978,0.00000
11841,Accelerometer 1,-9.80665,-2.43205,-0.47072
11860,Accelerometer 1,-9.49284,-1.96133,-0.31381
11871,Accelerometer 1,-9.72820,-2.43205,-0.31381
11878,Accelerometer 1,-9.96356,-2.19669,-0.62763
11888,Accelerometer 1,-9.57129,-2.43205,-0.78453
11895,Accelerometer 1,-9.72820,-2.35360,-0.31381
11914,Accelerometer 1,-9.72820,-2.11824,0.00000
11925,Accelerometer 1,-10.04201,-1.88288,-0.31381
11932,Accelerometer 1,-9.17902,-1.72597,0.15691
11938,Accelerometer 1,-9.57129,-2.11824,-0.31381
11945,Accelerometer 1,-9.57129,-2.11824,0.00000
11964,Accelerometer 1,-9.88510,-2.11824,0.00000
11974,Accelerometer 1,-9.72820,-1.96133,-0.15691
11980,Accelerometer 1,-10.04201,-2.03978,0.00000
11992,Accelerometer 1,-9.64974,-2.03978,0.00000
11999,Accelerometer 1,-9.64974,-1.72597,-0.62763
12018,Accelerometer 1,-9.57129,-2.19669,0.00000
12028,Accelerometer 1,-10.04201,-2.11824,0.00000
12036,Accelerometer 1,-9.64974,-2.03978,-0.31381
12043,Accelerometer 1,-9.57129,-2.19669,0.00000
12049,Accelerometer 1,-9.33593,-2.35360,-0.31381
12067,Accelerometer 1,-9.88510,-2.03978,0.00000
12077,Accelerometer 1,-9.72820,-2.11824,0.00000
12084,Accelerometer 1,-9.96356,-1.88288,-0.23536
12091,Accelerometer 1,-9.49284,-2.03978,-0.47072
12102,Accelerometer 1,-9.72820,-2.27514,0.00000
12121,Accelerometer 1,-9.72820,-2.11824,-0.31381
12132,Accelerometer 1,-9.33593,-2.11824,-0.15691
12139,Accelerometer 1,-9.41438,-2.35360,-1.17680
12146,Accelerometer 1,-9.88510,-2.27514,-0.47072
12152,Accelerometer 1,-9.72820,-2.27514,-0.39227
12160,Accelerometer 1,-9.64974,-2.19669,-0.23536
12178,Accelerometer 1,-9.49284,-2.11824,-0.23536
12188,Accelerometer 1,-9.72820,-2.03978,0.00000
12195,Accelerometer 1,-9.64974,-2.03978,0.15691
12207,Accelerometer 1,-9.49284,-2.43205,-0.31381
12214,Accelerometer 1,-9.64974,-1.96133,0.00000
12231,Accelerometer 1,-9.80665,-2.11824,0.00000
12241,Accelerometer 1,-9.49284,-1.96133,0.00000
12249,Accelerometer 1,-9.57129,-2.03978,-0.31381
12256,Accelerometer 1,-9.64974,-2.35360,-0.23536
12263,Accelerometer 1,-9.72820,-2.51050,-0.31381
12269,Accelerometer 1,-9.80665,-2.03978,0.00000
12289,Accelerometer 1,-9.64974,-1.88288,0.00000
12299,Accelerometer 1,-9.64974,-2.19669,0.00000
12309,Accelerometer 1,-8.86521,-2.11824,0.00000
12316,Accelerometer 1,-9.57129,-2.19669,0.07845
12323,Accelerometer 1,-9.49284,-2.27514,-0.70608
12342,Accelerometer 1,-9.72820,-1.96133,-0.23536
12353,Accelerometer 1,-9.88510,-2.27514,0.00000
12360,Accelerometer 1,-9.64974,-2.51050,0.00000
12366,Accelerometer 1,-9.49284,-2.03978,-0.23536
12374,Accelerometer 1,-9.80665,-2.27514,-0.54917
12392,Accelerometer 1,-9.25748,-1.88288,-0.31381
12402,Accelerometer 1,-9.57129,-2.19669,-0.62763
12408,Accelerometer 1,-9.72820,-2.19669,-0.23536
12420,Accelerometer 1,-9.64974,-2.11824,-0.31381
12427,Accelerometer 1,-9.72820,-2.27514,0.00000
12446,Accelerometer 1,-9.72820,-1.88288,-0.31381
12457,Accelerometer 1,-9.41438,-2.03978,-0.47072
12464,Accelerometer 1,-9.64974,-2.03978,0.00000
12471,Accelerometer 1,-9.80665,-2.19669,-0.15691
12478,Accelerometer 1,-9.49284,-2.11824,-1.01989
12495,Accelerometer 1,-9.57129,-2.19669,0.07845
12506,Accelerometer 1,-9.64974,-2.27514,0.00000
12512,Accelerometer 1,-9.57129,-2.03978,-0.70608
12548,Accelerometer 1,-9.49284,-1.88288,0.23536
12559,Accelerometer 1,-9.64974,-1.96133,0.00000
12566,Accelerometer 1,-9.72820,-2.11824,-0.15691
12572,Accelerometer 1,-9.64974,-1.33370,0.00000
12579,Accelerometer 1,-9.57129,-2.03978,-0.62763
12587,Accelerometer 1,-9.57129,-2.19669,0.00000
12605,Accelerometer 1,-9.57129,-2.35360,-0.39227
12614,Accelerometer 1,-9.80665,-2.11824,0.07845
12621,Accelerometer 1,-9.72820,-1.96133,-0.23536
12628,Accelerometer 1,-9.33593,-1.49061,0.15691
12639,Accelerometer 1,-9.49284,-2.03978,-0.31381
12659,Accelerometer 1,-9.41438,-2.03978,-0.23536
12669,Accelerometer 1,-9.41438,-1.88288,-0.23536
12677,Accelerometer 1,-9.57129,-2.03978,-0.54917
12684,Accelerometer 1,-9.57129,-2.35360,0.00000
12691,Accelerometer 1,-9.57129,-1.88288,-0.15691
12708,Accelerometer 1,-9.57129,-2.27514,-0.15691
12718,Accelerometer 1,-9.10057,-1.96133,0.00000
12725,Accelerometer 1,-9.49284,-2.19669,0.00000
12732,Accelerometer 1,-9.64974,-2.27514,-0.62763
12738,Accelerometer 1,-9.64974,-2.03978,-0.31381
12762,Accelerometer 1,-9.80665,-2.35360,0.00000
12773,Accelerometer 1,-9.57129,-2.27514,-0.15691
12780,Accelerometer 1,-9.64974,-1.96133,-0.31381
12787,Accelerometer 1,-9.80665,-2.11824,-0.47072
12793,Accelerometer 1,-9.88510,-2.27514,0.00000
12801,Accelerometer 1,-9.64974,-1.96133,0.00000
12819,Accelerometer 1,-9.80665,-2.11824,-0.31381
12829,Accelerometer 1,-9.57129,-2.27514,-0.39227
12836,Accelerometer 1,-9.64974,-1.88288,0.00000
12843,Accelerometer 1,-9.64974,-2.27514,-0.54917
12855,Accelerometer 1,-9.88510,-1.96133,0.00000
12872,Accelerometer 1,-9.64974,-2.51050,-0.62763
12883,Accelerometer 1,-9.41438,-2.11824,0.00000
12890,Accelerometer 1,-9.80665,-2.27514,-0.39227
12897,Accelerometer 1,-9.57129,-2.19669,-0.31381
12904,Accelerometer 1,-9.64974,-2.11824,0.00000
12910,Accelerometer 1,-9.57129,-2.03978,-0.15691
12931,Accelerometer 1,-9.80665,-1.88288,0.00000
12940,Accelerometer 1,-9.72820,-2.27514,-0.54917
12947,Accelerometer 1,-9.49284,-2.03978,-0.31381
12957,Accelerometer 1,-9.64974,-1.56906,0.00000
12964,Accelerometer 1,-9.72820,-2.19669,-0.39227
12983,Accelerometer 1,-9.49284,-2.43205,-0.23536
12994,Accelerometer 1,-9.72820,-2.03978,0.00000
13001,Accelerometer 1,-9.72820,-1.88288,-0.39227
13008,Accelerometer 1,-9.41438,-1.96133,0.00000
13015,Accelerometer 1,-9.33593,-2.03978,0.00000
13033,Accelerometer 1,-9.25748,-2.19669,-0.39227
13043,Accelerometer 1,-9.57129,-2.03978,0.00000
13049,Accelerometer 1,-9.49284,-2.03978,-0.39227
13057,Accelerometer 1,-9.72820,-1.96133,0.00000
13068,Accelerometer 1,-9.80665,-2.03978,-0.23536
13087,Accelerometer 1,-9.57129,-2.03978,0.00000
13097,Accelerometer 1,-9.41438,-2.35360,-0.47072
13105,Accelerometer 1,-9.96356,-2.11824,-0.07845
13112,Accelerometer 1,-9.33593,-2.51050,0.00000
13119,Accelerometer 1,-9.80665,-2.11824,-0.31381
13136,Accelerometer 1,-9.80665,-2.03978,0.00000
13146,Accelerometer 1,-9.64974,-2.03978,-0.94144
13153,Accelerometer 1,-9.57129,-2.35360,-0.47072
13160,Accelerometer 1,-9.57129,-2.11824,0.00000
13171,Accelerometer 1,-9.57129,-2.11824,0.00000
13190,Accelerometer 1,-9.49284,-2.11824,-0.23536
13201,Accelerometer 1,-9.64974,-2.11824,-0.54917
13208,Accelerometer 1,-9.80665,-2.19669,-0.15691
13215,Accelerometer 1,-9.64974,-2.27514,-0.39227
13221,Accelerometer 1,-9.49284,-2.51050,-0.23536
13241,Accelerometer 1,-9.57129,-2.27514,-0.31381
13250,Accelerometer 1,-9.64974,-2.27514,-0.39227
13257,Accelerometer 1,-9.72820,-2.03978,0.00000
13264,Accelerometer 1,-9.80665,-1.88288,0.07845
13276,Accelerometer 1,-9.80665,-2.43205,-0.39227
13293,Accelerometer 1,-9.57129,-2.11824,-0.39227
13304,Accelerometer 1,-9.80665,-2.03978,0.00000
13312,Accelerometer 1,-9.57129,-2.11824,-0.15691
13318,Accelerometer 1,-9.49284,-2.19669,-0.31381
13325,Accelerometer 1,-9.72820,-2.11824,0.00000
13332,Accelerometer 1,-9.88510,-2.35360,-0.23536
13351,Accelerometer 1,-10.04201,-2.11824,-0.31381
13362,Accelerometer 1,-9.72820,-1.96133,0.15691
13368,Accelerometer 1,-9.64974,-1.80442,0.00000
13403,Accelerometer 1,-9.64974,-1.64752,-0.15691
13414,Accelerometer 1,-9.80665,-1.88288,-0.47072
13420,Accelerometer 1,-9.72820,-2.35360,-0.62763
13427,Accelerometer 1,-9.72820,-2.11824,-0.39227
13434,Accelerometer 1,-9.80665,-2.19669,-0.31381
13442,Accelerometer 1,-9.41438,-1.88288,-0.47072
13460,Accelerometer 1,-9.49284,-2.03978,-0.31381
13470,Accelerometer 1,-9.57129,-2.19669,-0.39227
13477,Accelerometer 1,-9.57129,-2.27514,0.00000
13485,Accelerometer 1,-9.49284,-1.80442,0.00000
13491,Accelerometer 1,-9.80665,-2.35360,0.00000
13513,Accelerometer 1,-9.49284,-2.11824,-0.62763
13524,Accelerometer 1,-9.64974,-2.27514,-0.23536
13532,Accelerometer 1,-9.80665,-2.19669,-0.23536
13539,Accelerometer 1,-9.57129,-1.88288,0.00000
13545,Accelerometer 1,-9.72820,-2.11824,-0.54917
13552,Accelerometer 1,-9.64974,-2.19669,0.00000
13572,Accelerometer 1,-9.64974,-2.19669,0.00000
13582,Accelerometer 1,-9.72820,-2.03978,0.00000
13588,Accelerometer 1,-9.49284,-2.11824,-0.47072
13595,Accelerometer 1,-9.72820,-2.03978,0.07845
13606,Accelerometer 1,-9.64974,-2.19669,-0.62763
13624,Accelerometer 1,-9.72820,-2.11824,0.23536
13635,Accelerometer 1,-9.72820,-2.19669,0.00000
13641,Accelerometer 1,-9.57129,-2.11824,-0.78453
13648,Accelerometer 1,-9.33593,-2.51050,0.23536
13656,Accelerometer 1,-9.49284,-1.96133,-0.23536
13663,Accelerometer 1,-9.57129,-1.96133,-0.23536
13685,Accelerometer 1,-9.64974,-2.19669,0.00000
13694,Accelerometer 1,-9.88510,-2.19669,-0.39227
13702,Accelerometer 1,-9.57129,-1.96133,0.00000
13712,Accelerometer 1,-9.80665,-1.96133,0.00000
13719,Accelerometer 1,-9.96356,-2.03978,0.00000
13736,Accelerometer 1,-9.49284,-2.90277,-0.39227
13748,Accelerometer 1,-9.57129,-2.43205,-0.15691
13755,Accelerometer 1,-9.80665,-2.11824,0.00000
13762,Accelerometer 1,-9.64974,-1.09834,0.00000
13768,Accelerometer 1,-9.96356,-1.88288,-0.86299
13775,Accelerometer 1,-10.12046,-3.29503,-0.86299
13793,Accelerometer 1,-9.80665,-1.72597,-0.39227
13803,Accelerometer 1,-9.96356,-1.80442,-0.70608
13810,Accelerometer 1,-10.12046,-2.11824,0.23536
13821,Accelerometer 1,-9.17902,-2.27514,0.00000
13829,Accelerometer 1,-9.33593,-2.43205,-0.47072
13847,Accelerometer 1,-9.88510,-1.72597,-0.54917
13858,Accelerometer 1,-9.57129,-1.80442,0.00000
13865,Accelerometer 1,-9.49284,-2.11824,-0.15691
13872,Accelerometer 1,-9.88510,-2.27514,0.00000
13879,Accelerometer 1,-9.96356,-2.19669,0.00000
13886,Accelerometer 1,-9.80665,-2.27514,-0.23536
13904,Accelerometer 1,-9.96356,-2.11824,-0.54917
13915,Accelerometer 1,-9.72820,-1.80442,-0.54917
13926,Accelerometer 1,-9.49284,-2.03978,-0.39227
13933,Accelerometer 1,-9.49284,-2.43205,-0.86299
13940,Accelerometer 1,-9.88510,-2.03978,-0.70608
13958,Accelerometer 1,-9.49284,-2.51050,-0.70608
13969,Accelerometer 1,-9.57129,-2.51050,0.00000
13975,Accelerometer 1,-9.72820,-2.51050,0.07845
13982,Accelerometer 1,-9.57129,-2.35360,0.31381
13989,Accelerometer 1,-9.41438,-2.11824,0.00000
13996,Accelerometer 1,-9.41438,-2.19669,0.00000
14015,Accelerometer 1,-9.88510,-2.11824,-0.23536
14029,Accelerometer 1,-9.64974,-2.11824,-0.31381
14036,Accelerometer 1,-9.49284,-1.88288,0.07845
14043,Accelerometer 1,-9.49284,-2.27514,0.00000
14050,Accelerometer 1,-9.80665,-2.27514,0.00000
14068,Accelerometer 1,-9.72820,-1.96133,-0.23536
14080,Accelerometer 1,-9.33593,-1.96133,-0.39227
14087,Accelerometer 1,-9.49284,-1.96133,-0.23536
14094,Accelerometer 1,-9.57129,-2.19669,0.00000
14100,Accelerometer 1,-9.64974,-2.43205,-0.70608
14107,Accelerometer 1,-9.49284,-2.19669,-0.70608
14126,Accelerometer 1,-9.64974,-1.88288,0.07845
14140,Accelerometer 1,-9.64974,-2.43205,0.00000
14146,Accelerometer 1,-9.72820,-2.27514,0.00000
14153,Accelerometer 1,-10.04201,-2.27514,0.00000
14160,Accelerometer 1,-9.80665,-1.72597,-0.15691
14180,Accelerometer 1,-9.80665,-1.96133,-0.39227
14191,Accelerometer 1,-9.64974,-1.96133,0.31381
14197,Accelerometer 1,-9.80665,-2.19669,-0.23536
14204,Accelerometer 1,-10.04201,-2.43205,-0.31381
14212,Accelerometer 1,-9.33593,-1.80442,-0.47072
14229,Accelerometer 1,-9.57129,-2.03978,0.00000
14256,Accelerometer 1,-9.57129,-1.88288,-0.39227
14263,Accelerometer 1,-9.57129,-2.11824,0.00000
14281,Accelerometer 1,-9.72820,-3.29503,-0.39227
14292,Accelerometer 1,-9.80665,-2.11824,0.00000
14300,Accelerometer 1,-9.80665,-2.27514,-0.23536
14307,Accelerometer 1,-9.64974,-2.51050,-0.47072
14313,Accelerometer 1,-9.72820,-1.96133,-0.39227
14320,Accelerometer 1,-9.80665,-2.03978,0.00000
14339,Accelerometer 1,-9.57129,-2.11824,-0.31381
14349,Accelerometer 1,-9.72820,-2.11824,-0.47072
14359,Accelerometer 1,-9.72820,-2.11824,0.00000
14366,Accelerometer 1,-9.57129,-1.96133,-0.39227
14373,Accelerometer 1,-9.57129,-2.03978,0.00000
14393,Accelerometer 1,-9.72820,-2.27514,-0.39227
14403,Accelerometer 1,-9.57129,-2.35360,0.00000
14410,Accelerometer 1,-9.64974,-2.03978,-0.23536
14417,Accelerometer 1,-9.64974,-2.27514,0.07845
14425,Accelerometer 1,-9.57129,-2.19669,-0.39227
14442,Accelerometer 1,-9.72820,-2.27514,0.00000
14451,Accelerometer 1,-9.57129,-2.03978,-0.54917
14458,Accelerometer 1,-9.64974,-2.27514,0.00000
14471,Accelerometer 1,-9.64974,-2.35360,-0.31381
14478,Accelerometer 1,-9.72820,-2.51050,-0.47072
14496,Accelerometer 1,-9.57129,-2.11824,0.00000
14507,Accelerometer 1,-9.88510,-2.27514,-0.23536
14514,Accelerometer 1,-9.64974,-2.27514,-0.70608
14521,Accelerometer 1,-9.72820,-1.88288,-0.31381
14528,Accelerometer 1,-9.41438,-2.03978,-0.39227
14534,Accelerometer 1,-9.64974,-2.35360,-0.54917
14554,Accelerometer 1,-9.80665,-2.27514,0.00000
14563,Accelerometer 1,-9.25748,-2.27514,-0.23536
14575,Accelerometer 1,-9.64974,-2.27514,0.00000
14581,Accelerometer 1,-9.72820,-2.03978,-0.31381
14588,Accelerometer 1,-9.64974,-1.88288,0.00000
14606,Accelerometer 1,-9.41438,-1.96133,-0.23536
14617,Accelerometer 1,-9.49284,-2.03978,0.07845
14624,Accelerometer 1,-9.49284,-2.27514,0.00000
14630,Accelerometer 1,-9.64974,-1.96133,-0.31381
14638,Accelerometer 1,-9.57129,-2.27514,-0.39227
14645,Accelerometer 1,-9.96356,-2.19669,-0.54917
14664,Accelerometer 1,-9.64974,-2.19669,-0.39227
14679,Accelerometer 1,-9.80665,-1.80442,0.07845
14685,Accelerometer 1,-9.72820,-2.35360,-0.31381
14692,Accelerometer 1,-9.72820,-1.96133,0.00000
14699,Accelerometer 1,-9.72820,-2.19669,-0.31381
14717,Accelerometer 1,-9.72820,-2.27514,0.00000
14729,Accelerometer 1,-9.72820,-2.27514,-0.39227
14736,Accelerometer 1,-9.80665,-2.19669,-0.31381
14743,Accelerometer 1,-9.41438,-1.96133,-0.39227
14749,Accelerometer 1,-9.72820,-2.35360,-0.15691
14756,Accelerometer 1,-9.41438,-2.19669,-0.62763
14775,Accelerometer 1,-9.49284,-2.27514,-0.31381
14788,Accelerometer 1,-9.88510,-2.11824,0.00000
14795,Accelerometer 1,-9.57129,-2.11824,-0.62763
14802,Accelerometer 1,-9.64974,-2.11824,-0.54917
14810,Accelerometer 1,-9.41438,-2.03978,-0.23536
14829,Accelerometer 1,-9.80665,-2.03978,-0.07845
14839,Accelerometer 1,-10.04201,-2.35360,0.07845
14846,Accelerometer 1,-9.88510,-2.19669,-0.39227
14854,Accelerometer 1,-9.57129,-2.11824,-0.47072
14861,Accelerometer 1,-9.72820,-2.03978,0.00000
14878,Accelerometer 1,-9.17902,-2.03978,-0.31381
14894,Accelerometer 1,-9.80665,-2.11824,-0.31381
14900,Accelerometer 1,-9.64974,-2.03978,-0.23536
14907,Accelerometer 1,-9.25748,-1.96133,-0.47072
14914,Accelerometer 1,-9.49284,-2.19669,-0.39227
14932,Accelerometer 1,-9.49284,-1.72597,-0.15691
14944,Accelerometer 1,-9.72820,-2.03978,0.00000
14950,Accelerometer 1,-9.88510,-1.96133,0.00000
14957,Accelerometer 1,-9.49284,-2.27514,-0.39227
14964,Accelerometer 1,-9.57129,-1.88288,-0.23536
14971,Accelerometer 1,-9.41438,-2.19669,0.07845
14994,Accelerometer 1,-9.72820,-2.27514,-0.31381
15004,Accelerometer 1,-9.80665,-1.96133,-1.01989
15011,Accelerometer 1,-9.64974,-2.19669,-0.15691
15019,Accelerometer 1,-9.57129,-1.56906,-0.23536
